音频文件名,转录文本,MOS值,打分的具体原因
00005186-00000036_cosyvoice2_c2cb921f-df71-4748-a3fd-ebdb38bde878.wav,其中一次，阿娟还发短信叫阿远去确认一下此人是不是阿陈。,4.0,很好，发音清晰，语速适中，听得清楚，整体流畅。
00005142-00000096_cosyvoice2_0802625a-c25d-4f99-84bf-51b50914441d.wav,背着两柄糖刀的超级英雄出现在战场处。,4.2,很好，发音清晰，语速适中，带有自然的叙事语气，整体听感流畅。
00005183-00000066_xtts_05244254-0439-4669-a07d-6b69de31237a.wav,我妻子发现我和秘书有婚外情，现在她要和我离婚。,4.4,很好，发音清晰，语速适中，情绪和语调自然，听感流畅，像真人说话。
00005179-00000061_xtts_b5c4f580-e449-4544-b71d-b3aa30fe1286.wav,杂志停刊后没几天，他又在香港被人用木棍突袭，案子一直没破。,3.7,稍差，发音清晰，但语速略快，且在“突袭”和“案子”之间停顿较长，略微影响语流的自然性。
00005193-00000001_cosyvoice2_6e19a519-4d8c-4d56-a64d-881f0b6c33b1.wav,台币五元的车资，山东人用英语喊五块，美军就拿出五元美金。,4.3,很好，发音清晰，语速适中，带有叙事语气，断句合理，听感流畅自然。
00005190-00000040_cosyvoice2_9c4a6ee6-014e-480e-b1d1-7ac42715aab2.wav,曾经在辐射围面的地球外，发射了数十颗间谍卫星。,4.1,很好，发音清晰，语速适中，略带正式的报告语气，整体听感流畅。
00005206-00000120_xtts_d78ad48c-5e6a-48a8-9d40-7f9374b333ce.wav,这位仪表堂堂的老先生，看上去好像有点被惹火了。,3.8,稍差，发音清晰，但语速偏慢，且在“老先生”后停顿较长，语调略显平直，像机器朗读。
00005200-00000007_cosyvoice2_5302dc09-1653-4a59-a61b-76f97381b895.wav,恐怕会不计一切代价，将张衡送上解剖台，研究一番。,4.0,很好，发音清晰，语速适中，听得清楚，略带叙事语气，整体流畅。
00005196-00000011_xtts_6f1f0e0c-efd2-4f4b-b5c3-8bee7d25296b.wav,这伯克被外面的水泡软，被雪、活泥土温暖，被阳光射透。,3.5,还可以，发音清晰，但语速偏慢，且在“雪”和“活泥土”之间的停顿奇怪，像机器在逐词朗读，缺乏连贯性。
00005190-00000040_xtts_3bf31586-d5d5-44e5-b6e1-82e8e7688fb3.wav,曾经在辐射围面的地球外，发射了数十颗间谍卫星。,3.7,稍差，发音清晰，但语速略快，且语调平板，听起来不够自然流畅，缺乏情感起伏。
00005206-00000120_cosyvoice2_96695f7c-8708-4208-9664-a5c10f84fbc3.wav,这位仪表堂堂的老先生，看上去好像有点被惹火了。,4.2,很好，发音清晰，语速适中，带有自然的叙事和猜测语气，听感流畅。
00005193-00000001_xtts_54607a5f-e7f3-43d6-b42d-d6f55dd2a0fc.wav,台币五元的车资，山东人用英语喊五块，美军就拿出五元美金。,3.6,稍差，发音清晰，但语速偏快，且在“五块”和“美军”之间停顿较长，不够流畅自然。
00005200-00000007_xtts_7dad7ca1-9611-446d-8d9b-6f99ae1f43ba.wav,恐怕会不计一切代价，将张衡送上解剖台研究一番。,3.9,稍差，发音清晰，但语速略快，在“解剖台”和“研究”之间停顿不自然，听感欠缺流畅。
00005196-00000011_cosyvoice2_161231aa-bde2-402b-8784-cb7937985b8b.wav,这伯克被外面的水泡软，被雪和泥土温暖，被阳光射透。,4.2,很好，发音清晰，语速适中，断句自然，听感流畅，没有明显电子音。
00005280-00000049_xtts_c06467f1-1e96-47e8-8f0d-743a6788f401.wav,中午陪完喝酒，我已是晕晕乎乎，下午什么事都没法干。,4.1,"优。声音清晰，语速适中，停顿自然，整体听感流畅自然，像真人说话。"
00005241-00000051_xtts_11dbb58a-f7da-4e2a-9eb1-e3ac5f1bf9ef.wav,为庆祝主题，为英伦披肩幻想曲，高定披肩世界巡回展。,3.8,"良。声音清晰，语速略慢，但在“为英伦披肩幻想曲”后停顿略长，断句稍有奇怪，但整体可听清。"
00005241-00000051_cosyvoice2_0a1d9302-4286-485d-91ac-3daa0a453c0c.wav,为庆祝主题为英伦披肩幻想曲高定披肩世界巡回展。,4.5,"优。声音清晰，语速、语调自然，断句和重音处理得当，听感非常流畅自然。"
00005249-00000035_cosyvoice2_b28c08b7-3ce7-4996-826b-ac799b394c0f.wav,老兵把斧子洗了洗，放进锅里，加满水，把锅放到灶上煮。,4.6,"优。声音清晰，语速适中，断句和语气处理得当，非常自然流畅，像讲故事。"
00005213-00000042_cosyvoice2_bd240730-8b0a-4483-af8d-c13cc96d56ec.wav,这租金呀，宁当想了想。那就买我一枚发箝吧。,3.6,"良。声音清晰，但语速稍慢，且“宁当想了想”后停顿较长，略显不自然。"
00005222-00000025_xtts_43a5f194-e995-41ec-a146-75e0017bb3f1.wav,为了让图解具备传达力，必须注于一版面、大小、文字整体色、系搭配。,3.2,"中。声音清晰度稍差，有轻微底噪，语速偏快，且“必须注于一版面、大小、文字整体色、系搭配”的断句非常不自然，不流畅。"
00005222-00000025_cosyvoice2_3d6f32bb-36a6-43a9-8e05-9a17a3a95e9a.wav,为了让图解具备传达力，必须注意版面大小、文字、整体、色系搭配。,4.3,"优。声音清晰，语速、语调自然，断句清晰，“文字、整体、色系搭配”的停顿处理得当，听感流畅。"
00005213-00000042_xtts_fc1b9625-b705-4b14-9189-b3e529acccb4.wav,这租金呀，宁当想了想，那就买我一枚发箝吧。,4.0,"良。声音清晰，语速适中，整体流畅，但“宁当想了想”后略有停顿，没有前一个版本自然，但仍在“很好”的边缘。"
00005249-00000035_xtts_8de7b903-97b7-4b90-8f59-628c8e2fac78.wav,老兵把斧子洗了洗，放进锅里，加满水，把锅放到灶上煮。,4.0,"良。声音清晰，语速适中，但语调略显平直，不如另一个版本自然，但整体流畅可听清。"
00005280-00000049_cosyvoice2_9cee3354-31a7-433e-bfc1-ecd962816228.wav,中午陪完喝酒，我已是晕晕乎乎，下午什么事都没法干。,4.7,"优。声音非常清晰，语速、语调、重音和停顿都非常自然流畅，非常像真人说话。"
00005306-00000104_cosyvoice2_7424674a-ed89-4f9f-8c9b-3df5c56f4b70.wav,潘爬上官场高位后，开始给家里的各种亲戚安排工作。,4.3,"优。声音清晰，语速稍慢但自然，情感表达平稳，断句和停顿都处理得当，听感流畅。"
00005306-00000104_xtts_30609758-b2dc-4df9-8a45-63293d1a0347.wav,潘爬上官场高位后，开始给家里的各种亲戚安排工作。,3.9,"良。声音清晰，但语速略快，在“潘爬上官场高位后”和“亲戚安排工作”的重音和韵律稍显不自然，但整体可听清。"
00005308-00000031_cosyvoice2_178a688b-1b0a-4066-91ba-4f89820acb39.wav,还有解放军、指战员代表，一起将烈士安葬在了万金山路。,4.5,"优。声音清晰，语速适中，停顿自然，尤其在“解放军、指战员代表”的停顿处理得当，听感非常自然流畅。"
00005308-00000031_xtts_d1e24cae-4fac-4228-9d45-ac11936b7ceb.wav,还有解放军、指战员代表，一起将烈士安葬在了万金山路。,3.9,"良。声音清晰，语速略快，语气较平直，不如真人自然，但在“解放军、指战员代表”的停顿处理尚可，可听清。"
00005353-00000092_cosyvoice2_e5b2f5ef-ef83-4017-a0b9-be7bab390903.wav,用球杆打白球，白球打到彩球，你要把彩球打进洞里。,4.5,"优。声音清晰，语速适中，停顿自然，语气平稳，整体流畅自然。"
00005344-00000083_cosyvoice2_484e2d25-c94a-4853-910d-8f9bcea776f4.wav,外表攀附着超过200种类别的深浅大小不一的*热带*攀援植物。,4.3,"优。声音清晰，语速适中，语气自然。句中“热带”发音略有轻微模糊，但整体流畅。"
00005346-00000011_cosyvoice2_58942bc9-acca-4add-a87d-6f4d9f41eb5d.wav,同时今年禽肉和禽蛋价格下跌也替代了一部分猪肉消费。,4.6,"优。声音清晰，语速适中，断句和重音处理得当，听感非常流畅自然。"
00005315-00000049_xtts_7567b0df-3d0d-477a-94ec-05c5c680c773.wav,收银员用收银机撤销结账两月，偷拿超市9.2万元。,3.9,"良。声音清晰，语速略快，在“撤销结账两月”的断句和韵律略有不自然，但整体可听清。"
00005347-00000102_xtts_f0f4e509-b3c1-4ef7-ac3c-eb4e456d608d.wav,当你在制造一件产品时，谈论爱有点荒谬可笑。,3.7,"良。声音清晰，语速稍慢，且语调略微平直，不如真人自然，但可听清，交流基本流畅。"
00005315-00000049_cosyvoice2_93d6d28b-c4a5-4499-8979-3d804f9b9849.wav,收银员用收银机撤销结账两月，偷拿超市9.2万元。,4.4,"优。声音清晰，语速、语调自然，断句清晰，听感流畅。"
00005344-00000083_xtts_4b69e64e-8833-4b54-820d-40b42d100008.wav,外表攀附着超过200种类别的深浅大小不一的*热带*攀援植物。,3.6,"良。声音清晰，语速稍快，“热带”发音略有粘连，且句子韵律感较弱，略显机器感，但可听清。"
00005346-00000011_xtts_232bd17f-909d-4e93-b474-c043e06d1d90.wav,同时今年禽肉和禽蛋价格下跌也替代了一部分猪肉消费。,3.8,"良。声音清晰，语速适中，但语调略微平直，在“价格下跌”和“替代了”的重音不自然，但整体流畅可听清。"
00005347-00000102_cosyvoice2_456357f6-33bf-4904-88f4-a7c434c025bf.wav,当你在制造一件产品时，谈论爱有点荒谬可笑。,4.4,"优。声音清晰，语速自然，停顿和语气处理得当，整体非常流畅。"
00005365-00000004_cosyvoice2_adf5a017-c00a-4806-a8b8-0cded2dd7849.wav,记住按住穴位，一旦出现酸麻的感觉，那么才证明有效果。,4.5,"优。声音清晰，语速、语调自然，断句和重音处理得当，听感非常流畅。"
00005390-00000002_cosyvoice2_5260b0cb-a395-4e0c-a9cd-78a0306648a3.wav,也显示出房地产市场基本上按照政府的政策预期在发展。,4.4,"优。声音清晰，语速适中，语气平稳，断句自然，整体流畅。"
00005367-00000110_cosyvoice2_c2c29a6d-2817-4afa-b0be-38d0b2d7a4ad.wav,辰辰28日来到海洋公园，与海豚亲密接触。,4.3,"优。声音清晰，语速、语调自然，断句清晰，听感流畅。"
00005368-00000065_cosyvoice2_3e0e9614-269f-4f94-95ca-d616113c917a.wav,简单地说，这相当于惠普把消费领域市场拱手相让了。,4.4,"优。声音清晰，语速适中，停顿自然，“拱手相让了”的语调自然，整体流畅。"
00005369-00000059_xtts_3c0e906b-1e4e-49da-aa03-01608d14f942.wav,新娘是一位俄罗斯公主，坐着六只驯鹿拉的雪车，从芬兰一路而来。,3.8,"良。声音清晰，语速稍慢，在“驯鹿拉的雪车”有不自然的停顿，但整体可听清。"
00005369-00000059_cosyvoice2_8fb65a98-ce7a-41b0-9174-fcf61ccdd2de.wav,新娘是一位俄罗斯公主，坐着六只驯鹿拉的雪车，从芬兰一路而来。,4.5,"优。声音清晰，语速、语调自然，断句清晰，有讲故事的语气，听感非常流畅。"
00005368-00000065_xtts_a6bbf8f6-3b04-4a9e-b2c4-c75e25cbc05c.wav,简单地说，这相当于惠普把消费领域市场拱手相让了。,3.9,"良。声音清晰，语速略快，在“惠普把消费领域市场”的语速较快且略有粘连，但整体流畅。"
00005353-00000092_xtts_14d64d45-a616-4e73-98c3-024a5ecea149.wav,用球杆打白球，白球打到彩球，你要把彩球打进洞里。,3.7,"良。声音清晰，语速稍快，韵律略微平直，在“白球打到彩球”的重音和停顿不自然，但可听清。"
00005367-00000110_xtts_f4f85c8b-4ec4-4df1-b189-951cee7d4899.wav,辰辰28日来到海洋公园，与海豚亲密接触。,3.5,"中。声音清晰，但语速过慢，且停顿过长，非常不自然，但语句仍可听清。"
00005365-00000004_xtts_25737975-0557-40e8-8598-1522f3405522.wav,记住按住穴位，一旦出现酸麻的感觉，那么才证明有效果。,3.6,"良。声音清晰，语速稍慢，但在“一旦出现酸麻的感觉”的语调和停顿不自然，听感欠流畅。"
00005436-00000074_cosyvoice2_c9d8b5af-228e-4d61-9cdc-2547ded8bef3.wav,在中国，中秋节这天在一起吃顿团圆饭是很重要的。,4.6,"优。声音清晰，语速、语调自然，停顿得当，整体非常流畅，像真人说话。"
00005430-00000078_cosyvoice2_80bc25ea-2d31-49dd-9462-58270191b984.wav,他们拿着一块块橡皮泥，捏呀捏，捏出与众不同的东西来。,4.5,"优。声音清晰，语速适中，语气生动，尤其“捏呀捏”的重复和停顿自然，整体流畅。"
00005390-00000002_xtts_c4e9ec62-126d-4705-b6b1-9f755826d624.wav,也显示出房地产市场基本上按照政府的政策预期在发展。,3.9,"良。声音清晰，语速适中，但语调略平直，缺少自然重音和韵律，略显机器感，但整体流畅可听清。"
00005408-00000029_xtts_9db08b6d-962b-497a-a4e3-ea15c5040725.wav,尽管我和你不相识，你却慷慨地与我分享了你的午餐。,3.8,"良。声音清晰，但语速略快，在“慷慨地与我分享了”的韵律和重音处理略显奇怪，听感略欠流畅。"
00005430-00000078_xtts_ec7b8b80-742d-4bd0-8641-f0a166b23609.wav,他们拿着一块块橡皮泥，捏呀捏，捏出与众不同的东西来。,3.6,"良。声音清晰，但语速稍快，尤其“捏呀捏”的节奏和语调非常不自然，但整体可听清。"
00005436-00000074_xtts_9e509581-6204-4786-9c4a-cfec8cbc4180.wav,在中国，中秋节这天在一起吃顿团圆饭是很重要的。,4.0,"优。声音清晰，语速适中，整体流畅，但语气略微平直，在“吃顿团圆饭是很重要的”的语气略显平淡。"
00005464-00000057_cosyvoice2_a03230e2-3d14-4089-87d3-e3e349ab26d8.wav,把洗衣粉泡沫一捞，什么都看不出来。,4.4,"优。声音清晰，语速适中，语气自然，停顿处理得当，整体流畅。"
00005408-00000029_cosyvoice2_e36524fc-2d43-4c22-ae74-a1e4bd03001d.wav,尽管我和你不相识，你却慷慨地与我分享了你的午餐。,4.5,"优。声音清晰，语速、语调自然，断句清晰，语气得当，听感非常流畅。"
00005448-00000117_xtts_49b18e49-4771-410b-ac23-5c3595549755.wav,为什么这么多的人能在网上各取所需不产生混乱呢？,3.7,"良。声音清晰，语速稍快，语气略微平直，“各取所需”发音略有粘连，但整体可听清。"
00005448-00000117_cosyvoice2_2dd22caa-9fcc-4794-9660-b1a8e396805e.wav,为什么这么多的人能在网上各取所需不产生混乱呢？,4.4,"优。声音清晰，语速适中，有疑问句的语调，断句自然，整体流畅。"
00005475-00000005_cosyvoice2_6d97dabe-70bf-4404-8ceb-4022bb08efd6.wav,上发条的弹簧中发明之前，没有准点时间来确保远程航行的安全。,4.6,"优。声音清晰，语速、语调自然，断句和重音处理得当，听感非常流畅自然。"
00005486-00000055_cosyvoice2_2d788f29-08bc-4f9f-8a83-3e473ec55c73.wav,开头人们以为几个孩子在游泳中淹死了。,4.4,"优。声音清晰，语速适中，语气平稳，断句自然，整体流畅。"
00005468-00000028_cosyvoice2_6b55237a-862d-4f80-a52a-d70722bbaea0.wav,尼娜看到了有一个球状物在一根海草下面啃食着。,4.5,"优。声音清晰，语速适中，停顿自然，语气略带描述性，整体流畅自然。"
00005487-00000022_cosyvoice2_fa4e3b9f-73f4-4e96-8537-fe6d47e38aa6.wav,这样的人物，居然甘愿在一个凡间的王爷身边当王妃。,4.4,"优。声音清晰，语速适中，停顿自然，“居然”的语气处理自然，整体流畅。"
00005475-00000005_xtts_c3c888a3-5a5d-47cd-975d-ed6f39342c5c.wav,上发条的弹簧中发明之前，没有准点时间来确保远程航行的安全。,3.9,"良。声音清晰，语速稍慢，但在“弹簧中发明之前”的停顿和韵律略有不自然，但整体可听清。"
00005486-00000055_xtts_3f398f2e-f789-48d1-b572-ab253b512747.wav,开头人们以为几个孩子在游泳中淹死了。,3.8,"良。声音清晰，语速稍快，语气略平直，在“在游泳中淹死了”的语速较快，听感略欠流畅。"
00005468-00000028_xtts_756952c4-96c6-4842-9aad-016cbef016e9.wav,尼娜看到了有一个球状物在一根海草下面啃食着。,3.7,"良。声音清晰，语速略快，在“球状物”和“啃食着”的重音不自然，有轻微的电子音感，但可听清。"
00005487-00000022_xtts_2076fc3e-a812-4975-95f2-e4a6a991d5e4.wav,这样的人物，居然甘愿在一个凡间的王爷身边当王妃。,3.6,"良。声音清晰，语速略快，语气较平直，在“凡间的王爷”语速过快且略有粘连，听感欠自然。"
00005464-00000057_xtts_adca5fa2-f105-4fe7-b5f3-81d214ddc6ea.wav,把洗衣粉泡沫一捞，什么都看不出来。,3.9,"良。声音清晰，语速适中，但语调略微平直，在“泡沫一捞”的语速较快且略有连读，但整体流畅可听清。"
00005490-00000106_cosyvoice2_d11b01f0-f068-46dd-bded-0c21c578eb13.wav,更重要的是，我们可以撰写、发送和接收电子邮件。,4.3,"优。声音清晰，语速适中，断句和停顿都处理得当，整体流畅。"
00005502-00000113_xtts_d096675e-c6c5-4e27-ac02-d835ea946904.wav,"以往每年这个时候，湖南市民叶女士，会到药房买阿胶，熬制固元膏。",4.1,"很好，听得清楚。语速自然，有停顿，发音清晰，像真人说话。"
00005502-00000113_cosyvoice2_ef05c28c-d8fc-4a09-9693-5ed22d997f1e.wav,"以往每年这个时候，湖南市民叶女士，会到药房买阿胶，熬制固元膏。",4.3,"很好，听得清楚。音质清晰，语速自然，断句合理，像真人说话。"
00013950-00000017_cosyvoice2_beba0f69-0216-4688-a236-1d6b14421c0c.wav,"北方在出行规模、城市的影响力方面表现优异。",3.8,"稍差，听得清楚。音质有些许电子感，但内容清晰可辨，语速稍慢。"
00017801-00000011_cosyvoice2_6a412011-7cd9-4ec1-857c-0ee1c23ecaff.wav,"女性可以成为成功的科学家、工程师和程序员。",3.6,"稍差，听得清楚。语速较慢，且发音“工程师”和“程序员”之间听起来有点不连贯，声音有轻微的电子音。"
00005490-00000106_xtts_1249e9c7-8efd-45c9-bf42-b896eeee3f1b.wav,"更重要的是我们可以撰写、发送和接收电子邮件。",4.5,"很好，听得清楚。发音清晰，语速自然，音质优秀，像真人说话。"
00013950-00000017_xtts_894b7382-f264-42b9-958f-5aea6c6a0aa8.wav,"北方在出行规模、城市的影响力方面表现优异。",4.2,"很好，听得清楚。语速和语调自然，发音清晰，像真人说话。"
00017801-00000011_xtts_045d3647-327d-482f-a26a-28f285301245.wav,"女性可以成为成功的科学家、工程师和程序员。",4.0,"很好，听得清楚。发音清晰，语速适中，流畅度高。"
00103467-00000038_cosyvoice2_1e595497-da99-4c09-853a-2708a7c42388.wav,"北京周三限号尾数围二和七。",3.7,"稍差，听得清楚。音质有轻微失真或电子感，但内容完整。"
00005513-00000045_xtts_6284040d-792c-4c7a-b465-3cfcd5a285f9.wav,"人群中有人尖叫着，有人在起哄，场面异常混乱。",4.4,"很好，听得清楚。声音清晰，语速自然，像真人说话，语气带有轻微叙事感。"
00005513-00000045_cosyvoice2_29940842-b252-42d8-a6e8-bbecbf22f54a.wav,"人群中有人尖叫着，有人在起哄，场面异常混乱。",4.1,"很好，听得清楚。音质好，发音清晰，语速自然，断句合理。"
10002756-00000011_cosyvoice2_3d5eb83a-7028-497e-aa5c-50e994740f51.wav,"产业互联网时代，面临很多安全挑战。",3.9,"稍差，听得清楚。声音略有电子音，但整体清晰，语速正常。"
10002756-00000011_xtts_f8cf0f11-bbf3-4cc0-be43-6c845f65049b.wav,"产业互联网时代面临很多安全挑战。",4.2,"很好，听得清楚。发音清晰，语速适中，流畅自然。"
10003614-00000040_cosyvoice2_4c251ced-1935-4a7f-a402-c7cc6a2bcd37.wav,"我们将为全球城市的可持续发展贡献力量。",4.0,"很好，听得清楚。声音清晰，语速适中，有轻微的合成痕迹，但整体流畅。"
10002841-00000017_xtts_a6bc194d-9ce4-4488-be0a-1501bc4d3f74.wav,"就在营救进行的同时，楼下却不断地发出欢呼起哄声。",4.3,"很好，听得清楚。发音清晰，语速自然，情感表达适度，像真人说话。"
00118280-00000245_cosyvoice2_96dd2b24-a016-4ee3-94dc-bbe56d6a3597.wav,"共同建设面向未来的交通和出行服务新生态。",3.7,"稍差，听得清楚。声音有轻微的电子感，且在“新生态”处语速稍慢，略微不自然。"
00111665-00000470_cosyvoice2_d0804271-321f-443c-bca5-9a70806f2212.wav,"这种由于飞机晚点引起的航班延误，往往造成连锁反应。",4.2,"很好，听得清楚。音质清晰，语速适中，断句清晰，像真人说话。"
00111665-00000470_xtts_de87d380-e957-4500-8a2d-b57144c80e68.wav,"这种由于飞机晚点引起的航班延误，往往造成连锁反应。",4.5,"很好，听得清楚。发音清晰，语速和语调非常自然，流畅度高。"
10002841-00000017_cosyvoice2_aa200116-9de1-4a61-9c46-ad8fee03310d.wav,"就在营救进行的同时，楼下却不断地发出欢呼起哄声。",4.0,"很好，听得清楚。声音清晰，语速适中，流畅度高。"
00103467-00000038_xtts_e36d63b6-13e3-469b-adba-887734932bbb.wav,"北京周三限号尾数围二和七。",3.9,"稍差，听得清楚。发音清晰，但语速稍慢，且语调有些平淡，不太像自然语流。"
00118280-00000245_xtts_cfa4eb50-dc79-4909-8cd5-ef046c40f713.wav,"共同建设面向未来的交通和出行服务新生态。",4.1,"很好，听得清楚。声音清晰，语速自然，流畅度高。"
10004345-00000040_cosyvoice2_deefdce6-1dee-4a16-84e7-945bfcfab905.wav,"产品经理其实是随着互联网发展应用而生的。",3.9,"稍差，听得清楚。声音略微有点扁，语速平稳，但缺少抑扬顿挫，不完全像自然语流。"
10003619-00000002_cosyvoice2_ffff8997-bd2a-479e-9dbc-58da6f4cb6ec.wav,"山东里，雪飘飘，风潇潇，一树梅花，独妖娆。",3.6,"稍差，听得清楚。断句和停顿比较僵硬，有明显的合成痕迹，音质清晰，语速略慢。"
10003661-00000007_cosyvoice2_d55052e2-4c75-4f26-846d-230f21d4d5d8.wav,"我们将为全球城市的可持续发展贡献力量。",4.0,"很好，听得清楚。声音清晰，语速适中，流畅度高。"
10004345-00000040_xtts_c35e773b-6bf5-4383-8167-3ff946b2b431.wav,"产品经理其实是随着互联网发展应用而生的。",4.4,"很好，听得清楚。发音清晰，语速自然，音质优秀，像真人说话。"
10003614-00000040_xtts_ba7b20f0-3efb-4893-a2fa-06c9c8d86067.wav,"我们将为全球城市的可持续发展贡献力量。",4.3,"很好，听得清楚。发音清晰，语速自然，停顿适中，像真人说话。"
10003619-00000002_xtts_61258ef5-baf2-4e08-90d9-c7e5bf919c23.wav,"山洞里雪飘飘，风潇潇，一树梅花独妖娆。",4.1,"很好，听得清楚。发音清晰，虽然是朗诵，但语速和韵律较自然。"
10003661-00000007_xtts_656c956d-0eb7-4ac1-b122-3d83a65b2fba.wav,"我们将为全球城市的可持续发展贡献力量。",4.2,"很好，听得清楚。发音清晰，语速自然流畅，像真人说话。"
